	# ID	name	start	stop	frame	product	description	function	cogcats	status_region	status_function	type	region_number	function_number	start_adjst	end_adjst
1384	Rd_06840c	metF CDS	1356101	1355223	-	methylenetetrahydrofolate reductase	-	-	-	-	-	CDS	-	-	1355223	1356101
1385	Rd_06845	rplM CDS	1356565	1356993	-	50S ribosomal protein L13	-	-	-	-	-	CDS	-	-	1356565	1356993
1386	Rd_06850	rpsI CDS	1357010	1357402	-	30S ribosomal protein S9	-	-	-	-	-	CDS	-	-	1357010	1357402
1387	Rd_06855	sspA CDS	1357583	1358221	-	stringent starvation protein A	-	-	-	-	-	CDS	-	-	1357583	1358221
1388	Rd_06860	sspB CDS	1358221	1358673	-	ClpXP protease specificity-enhancing factor	-	-	-	-	-	CDS	-	-	1358221	1358673
1389	Rd_06865c	dxs CDS	1360586	1358709	-	1-deoxy-D-xylulose-5-phosphate synthase	-	-	-	-	-	CDS	-	-	1358709	1360586
1390	Rd_06870c	ispA CDS	1361518	1360628	-	(2E%2C6E)-farnesyl diphosphate synthase	-	-	-	-	-	CDS	-	-	1360628	1361518
1391	Rd_06875c	xseB CDS	1361772	1361518	-	exodeoxyribonuclease VII small subunit	-	-	-	-	-	CDS	-	-	1361518	1361772
1392	Rd_06880	thiI CDS	1361932	1363389	-	tRNA 4-thiouridine(8) synthase ThiI	-	-	-	-	-	CDS	-	-	1361932	1363389
1393	Rd_06885	yqcC CDS	1363404	1363724	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	1363404	1363724
1394	Rd_06890	truC CDS	1363718	1364437	-	tRNA pseudouridine(65) synthase TruC	-	-	-	-	-	CDS	-	-	1363718	1364437
1395	Rd_06895	yoaH CDS	1364430	1364588	-	YoaH family protein	-	-	-	-	-	CDS	-	-	1364430	1364588
1396	Rd_06900	Lipoprotein CDS	1364563	1364652	-	Lipoprotein	-	-	-	-	-	CDS	-	-	1364563	1364652
1397	Rd_06905	cspD CDS	1364737	1364955	-	cold shock domain-containing protein CspD	-	-	-	-	-	CDS	-	-	1364737	1364955
1398	Rd_06910c	ybaK CDS	1365588	1365112	-	Cys-tRNA(Pro) deacylase	-	-	-	-	-	CDS	-	-	1365112	1365588
1399	Rd_06915	usg CDS	1365647	1366600	-	oxidoreductase	-	-	-	-	-	CDS	-	-	1365647	1366600
1400	Rd_06920c	trpA CDS	1367544	1366738	-	tryptophan synthase subunit alpha	-	-	-	-	-	CDS	-	-	1366738	1367544
1401	Rd_06925c	trpB CDS	1368737	1367544	-	tryptophan synthase subunit beta	-	-	-	-	-	CDS	-	-	1367544	1368737
1402	Rd_06930c	ydfG CDS	1369512	1368754	-	putative NADP-dependent dehydrogenase	-	-	-	-	-	CDS	-	-	1368754	1369512
1403	Rd_06935	purM CDS	1369692	1370726	-	Phosphoribosylformylglycinamidine cyclo-ligase	-	-	-	-	-	CDS	-	-	1369692	1370726
1404	Rd_06940	purN CDS	1370781	1371419	-	phosphoribosylglycinamide formyltransferase	-	-	-	-	-	CDS	-	-	1370781	1371419
1405	Rd_06945c	Uncharacterized protein CDS	1372340	1371504	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	1371504	1372340
1406	Rd_06950c	uspE CDS	1373469	1372540	-	universal stress protein UspE	-	-	-	-	-	CDS	-	-	1372540	1373469
1407	Rd_06955c	fnr CDS	1374364	1373591	-	fumarate/nitrate reduction transcriptional regulator Fnr	-	-	-	-	-	CDS	-	-	1373591	1374364
1408	Rd_06960	TVP38/TMEM64 family protein CDS	1374461	1374553	-	TVP38/TMEM64 family protein	-	-	-	-	-	CDS	-	-	1374461	1374553
1409	Rd_06965	trnL tRNA	1374653	1374738	-	tRNA-Leu(caa)	-	-	-	-	-	tRNA	-	-	1374653	1374738
1410	Rd_06970	xerD CDS	1374876	1375790	-	Putative integrase/recombinase	-	-	-	-	-	CDS	-	-	1374876	1375790
1411	Rd_06975c	Uncharacterized protein CDS	1376075	1375791	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	1375791	1376075
1412	Rd_06980c	Conserved domain protein CDS	1376236	1376117	-	Conserved domain protein	-	-	-	-	-	CDS	-	-	1376117	1376236
1413	Rd_06985c	Uncharacterized protein CDS	1376938	1376363	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	1376363	1376938
1414	Rd_06990	Uncharacterized protein CDS	1377091	1377369	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	1377091	1377369
1415	Rd_06995c	pA5055 CDS	1377693	1377400	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	1377400	1377693
1416	Rd_07000c	Uncharacterized protein CDS	1377989	1377690	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	1377690	1377989
1417	Rd_07005	sRNA-Xcc1 ncRNA	1378227	1378310	-	gene=sRNA-Xcc1	-	-	-	-	-	ncRNA	-	-	1378227	1378310
1418	Rd_07010	Prophage antirepressor CDS	1378350	1379018	-	Prophage antirepressor	-	-	-	-	-	CDS	-	-	1378350	1379018
1419	Rd_07015	vapC CDS	1379094	1379231	-	VapC toxin family PIN domain ribonuclease	-	-	-	-	-	CDS	-	-	1379094	1379231
1420	Rd_07020	phage holin%2C lambda family CDS	1379355	1379711	-	phage holin%2C lambda family	-	-	-	-	-	CDS	-	-	1379355	1379711
1421	Rd_07025	gH19 CDS	1379680	1380282	-	Glycosyl hydrolase family 19 domain-containing protein	-	-	-	-	-	CDS	-	-	1379680	1380282
1422	Rd_07030	Uncharacterized protein CDS	1380275	1380550	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	1380275	1380550
1423	Rd_07035	pRha CDS	1380871	1381392	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	1380871	1381392
1424	Rd_07040	Uncharacterized protein CDS	1381402	1381917	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	1381402	1381917
1425	Rd_07045	xtmB CDS	1381904	1383247	-	PBSX family phage terminase large subunit	-	-	-	-	-	CDS	-	-	1381904	1383247
1426	Rd_07050	Uncharacterized protein CDS	1383249	1384559	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	1383249	1384559
1427	Rd_07055	phage minor head protein CDS	1384606	1385826	-	phage minor head protein	-	-	-	-	-	CDS	-	-	1384606	1385826
1428	Rd_07060	Uncharacterized protein CDS	1386314	1386670	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	1386314	1386670
1429	Rd_07065	Uncharacterized protein CDS	1386731	1387831	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	1386731	1387831
1430	Rd_07070	Transposase CDS	1388307	1388417	-	Transposase	-	-	-	-	-	CDS	-	-	1388307	1388417
1431	Rd_07075	Uncharacterized protein CDS	1388368	1388877	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	1388368	1388877
1432	Rd_07080	Uncharacterized protein CDS	1388910	1389116	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	1388910	1389116
1433	Rd_07085	pyrD CDS	1389346	1390365	-	quinone-dependent dihydroorotate dehydrogenase	-	-	-	-	-	CDS	-	-	1389346	1390365
1434	Rd_07090	yciV CDS	1390365	1391189	-	5'-3' exoribonuclease	-	-	-	-	-	CDS	-	-	1390365	1391189
1435	Rd_07095c	Uncharacterized protein CDS	1391896	1391288	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	1391288	1391896
1436	Rd_07100c	fumC CDS	1393418	1392024	-	class II fumarate hydratase	-	-	-	-	-	CDS	-	-	1392024	1393418
1437	Rd_07105	holC CDS	1393653	1394087	-	DNA polymerase III subunit chi	-	-	-	-	-	CDS	-	-	1393653	1394087
1438	Rd_07110	Uncharacterized protein CDS	1394172	1394342	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	1394172	1394342
1439	Rd_07115	Uncharacterized protein CDS	1394308	1394730	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	1394308	1394730
1440	Rd_07120	yqfB CDS	1394952	1395323	-	N(4)-acetylcytidine aminohydrolase	-	-	-	-	-	CDS	-	-	1394952	1395323
1441	Rd_07125	hindIIIR CDS	1395271	1396173	-	Type II restriction enzyme	-	-	-	-	-	CDS	-	-	1395271	1396173
1442	Rd_07130	hindIIIM CDS	1396154	1397083	-	Type II methyltransferase M-HindIII	-	-	-	-	-	CDS	-	-	1396154	1397083
1443	Rd_07135	valS CDS	1397084	1399948	-	valine--tRNA ligase	-	-	-	-	-	CDS	-	-	1397084	1399948
1444	Rd_07140c	hybG CDS	1400254	1399982	-	hydrogenase maturation factor HybG	-	-	-	-	-	CDS	-	-	1399982	1400254
1445	Rd_07145c	Uncharacterized protein CDS	1400256	1400191	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	1400191	1400256
1446	Rd_07150c	trpF CDS	1401749	1400316	-	bifunctional indole-3-glycerol-phosphate synthase TrpC/phosphoribosylanthranilate isomerase TrpF	-	-	-	-	-	CDS	-	-	1400316	1401749
1447	Rd_07155c	trpD CDS	1402787	1401786	-	Anthranilate phosphoribosyltransferase	-	-	-	-	-	CDS	-	-	1401786	1402787
1448	Rd_07160c	Uncharacterized protein CDS	1403226	1402840	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	1402840	1403226
1449	Rd_07165c	trpG CDS	1403856	1403275	-	Anthranilate synthase component 2	-	-	-	-	-	CDS	-	-	1403275	1403856
1450	Rd_07170c	trpE CDS	1405425	1403869	-	anthranilate synthase component I	-	-	-	-	-	CDS	-	-	1403869	1405425
1451	Rd_07175c	Uncharacterized protein CDS	1405977	1405531	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	1405531	1405977
1452	Rd_07180c	ftnA CDS	1406848	1406351	-	non-heme ferritin	-	-	-	-	-	CDS	-	-	1406351	1406848
1453	Rd_07185c	ftnA CDS	1407352	1406864	-	non-heme ferritin	-	-	-	-	-	CDS	-	-	1406864	1407352
1454	Rd_07190	pstS CDS	1407854	1408873	-	phosphate ABC transporter substrate-binding protein PstS	-	-	-	-	-	CDS	-	-	1407854	1408873
1455	Rd_07195	pstC CDS	1408964	1409911	-	phosphate ABC transporter permease subunit PstC	-	-	-	-	-	CDS	-	-	1408964	1409911
1456	Rd_07200	pstA CDS	1409913	1410761	-	phosphate ABC transporter permease PstA	-	-	-	-	-	CDS	-	-	1409913	1410761
1457	Rd_07205	pstB CDS	1410771	1411538	-	phosphate ABC transporter ATP-binding protein PstB	-	-	-	-	-	CDS	-	-	1410771	1411538
1458	Rd_07210	phoB CDS	1411633	1412328	-	phosphate regulon transcriptional regulator PhoB	-	-	-	-	-	CDS	-	-	1411633	1412328
1459	Rd_07215	phoR CDS	1412325	1413602	-	phosphate regulon sensor	-	-	-	-	-	CDS	-	-	1412325	1413602
1460	Rd_07220c	sbcB CDS	1415714	1414293	-	exodeoxyribonuclease I	-	-	-	-	-	CDS	-	-	1414293	1415714
1461	Rd_07225c	Uncharacterized protein CDS	1416602	1415727	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	1415727	1416602
1462	Rd_07230c	Uncharacterized protein CDS	1417513	1416605	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	1416605	1417513
1463	Rd_07235c	mukB CDS	1422116	1417584	-	chromosome partition protein MukB	-	-	-	-	-	CDS	-	-	1417584	1422116
1464	Rd_07240c	mukE CDS	1422847	1422116	-	chromosome partition protein MukE	-	-	-	-	-	CDS	-	-	1422116	1422847
1465	Rd_07245c	mukF CDS	1424228	1422894	-	chromosome partition protein MukF	-	-	-	-	-	CDS	-	-	1422894	1424228
1466	Rd_07250	ttcA CDS	1424378	1425319	-	tRNA 2-thiocytidine(32) synthetase TtcA	-	-	-	-	-	CDS	-	-	1424378	1425319
1467	Rd_07255	tusE CDS	1425321	1425650	-	Sulfurtransferase TusE-like protein	-	-	-	-	-	CDS	-	-	1425321	1425650
1468	Rd_07260	mopI CDS	1425758	1425967	-	putative molybdenum-pterin-binding protein	-	-	-	-	-	CDS	-	-	1425758	1425967
1469	Rd_07265	fepA CDS	1426128	1428530	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	1426128	1428530
1470	Rd_07270	pqqL CDS	1428634	1431414	-	putative zinc protease PqqL	-	-	-	-	-	CDS	-	-	1428634	1431414
1471	Rd_07275c	thrS CDS	1433464	1431533	-	threonine--tRNA ligase	-	-	-	-	-	CDS	-	-	1431533	1433464
1472	Rd_07280	azoR CDS	1433749	1434333	-	FMN-dependent NADH:quinone oxidoreductase	-	-	-	-	-	CDS	-	-	1433749	1434333
1473	Rd_07285c	topA CDS	1437015	1434409	-	type I DNA topoisomerase	-	-	-	-	-	CDS	-	-	1434409	1437015
1474	Rd_07290	lysR CDS	1437111	1438028	-	DNA-binding transcriptional regulator%2C LysR family	-	-	-	-	-	CDS	-	-	1437111	1438028
1475	Rd_07295c	pntB CDS	1439516	1438092	-	Re/Si-specific NAD(P)(+) transhydrogenase subunit beta	-	-	-	-	-	CDS	-	-	1438092	1439516
1476	Rd_07300c	pntA CDS	1441065	1439527	-	Re/Si-specific NAD(P)(+) transhydrogenase subunit alpha	-	-	-	-	-	CDS	-	-	1439527	1441065
1477	Rd_07305c	glgP CDS	1443792	1441327	-	Glycogen phosphorylase	-	-	-	-	-	CDS	-	-	1441327	1443792
1478	Rd_07310c	glgA CDS	1445468	1444038	-	glycogen synthase GlgA	-	-	-	-	-	CDS	-	-	1444038	1445468
1479	Rd_07315c	glgC CDS	1446877	1445576	-	glucose-1-phosphate adenylyltransferase	-	-	-	-	-	CDS	-	-	1445576	1446877
1480	Rd_07320c	glgX CDS	1448879	1446900	-	glycogen debranching protein GlgX	-	-	-	-	-	CDS	-	-	1446900	1448879
1481	Rd_07325c	glgB CDS	1451170	1448978	-	1%2C4-alpha-glucan branching protein GlgB	-	-	-	-	-	CDS	-	-	1448978	1451170
1482	Rd_07330c	malQ CDS	1453270	1451180	-	4-alpha-glucanotransferase	-	-	-	-	-	CDS	-	-	1451180	1453270
1483	Rd_07335c	ycgN CDS	1453793	1453341	-	YcgN family cysteine cluster protein	-	-	-	-	-	CDS	-	-	1453341	1453793
1484	Rd_07340c	glnS CDS	1455544	1453871	-	glutamine--tRNA ligase	-	-	-	-	-	CDS	-	-	1453871	1455544
1485	Rd_07345c	rng CDS	1457439	1455964	-	ribonuclease G	-	-	-	-	-	CDS	-	-	1455964	1457439
1486	Rd_07350	putP CDS	1457555	1459069	-	sodium/proline symporter PutP	-	-	-	-	-	CDS	-	-	1457555	1459069
1487	Rd_07355	cmoB CDS	1459066	1460031	-	tRNA 5-methoxyuridine(34)/uridine 5-oxyacetic acid(34) synthase CmoB	-	-	-	-	-	CDS	-	-	1459066	1460031
1488	Rd_07360c	cdd CDS	1460952	1460074	-	cytidine deaminase	-	-	-	-	-	CDS	-	-	1460074	1460952
1489	Rd_07365	dps CDS	1461226	1461708	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	1461226	1461708
1490	Rd_07370c	pepT CDS	1463510	1462272	-	peptidase T	-	-	-	-	-	CDS	-	-	1462272	1463510
1491	Rd_07375	potA CDS	1463779	1464924	-	spermidine/putrescine ABC transporter ATP-binding protein PotA	-	-	-	-	-	CDS	-	-	1463779	1464924
1492	Rd_07380	potB CDS	1464908	1465768	-	spermidine/putrescine ABC transporter permease PotB	-	-	-	-	-	CDS	-	-	1464908	1465768
1493	Rd_07385	potC CDS	1465768	1466538	-	spermidine/putrescine ABC transporter permease PotC	-	-	-	-	-	CDS	-	-	1465768	1466538
1494	Rd_07390	potD-B CDS	1466611	1467750	-	Spermidine/putrescine-binding periplasmic protein 1	-	-	-	-	-	CDS	-	-	1466611	1467750
1495	Rd_07395c	uup-B CDS	1469120	1467831	-	ATP-binding protein Uup-like	-	-	-	-	-	CDS	-	-	1467831	1469120
1496	Rd_07400	csdA CDS	1469158	1469823	-	Putative csd-like protein	-	-	-	-	-	CDS	-	-	1469158	1469823
1497	Rd_07405	Uncharacterized protein CDS	1469837	1470337	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	1469837	1470337
1498	Rd_07410	queFN CDS	1470464	1471789	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	1470464	1471789
1499	Rd_07415c	hypothetical protein CDS	1472244	1471867	-	hypothetical protein	-	-	-	-	-	CDS	-	-	1471867	1472244
1500	Rd_07420c	sixA CDS	1472952	1472458	-	phosphohistidine phosphatase SixA	-	-	-	-	-	CDS	-	-	1472458	1472952
1501	Rd_07425c	glmM CDS	1474348	1473011	-	phosphoglucosamine mutase	-	-	-	-	-	CDS	-	-	1473011	1474348
1502	Rd_07430c	folP CDS	1475213	1474386	-	dihydropteroate synthase	-	-	-	-	-	CDS	-	-	1474386	1475213
1503	Rd_07435c	ftsH CDS	1477232	1475325	-	ATP-dependent zinc metalloprotease FtsH	-	-	-	-	-	CDS	-	-	1475325	1477232
1504	Rd_07440c	rlmE CDS	1477952	1477323	-	23S rRNA (uridine(2552)-2'-O)-methyltransferase RlmE	-	-	-	-	-	CDS	-	-	1477323	1477952
1505	Rd_07445	yhbY CDS	1478079	1478378	-	ribosome assembly RNA-binding protein YhbY	-	-	-	-	-	CDS	-	-	1478079	1478378
1506	Rd_07450c	greA CDS	1478893	1478417	-	transcription elongation factor GreA	-	-	-	-	-	CDS	-	-	1478417	1478893
1507	Rd_07455c	AaHKsRNA69 ncRNA	1479059	1478978	-	gene=AaHKsRNA69	-	-	-	-	-	ncRNA	-	-	1478978	1479059
1508	Rd_07460	dacB CDS	1479057	1480496	-	serine-type D-Ala-D-Ala carboxypeptidase	-	-	-	-	-	CDS	-	-	1479057	1480496
1509	Rd_07465	Uncharacterized transposase-like protein CDS	1480825	1481196	-	Uncharacterized transposase-like protein	-	-	-	-	-	CDS	-	-	1480825	1481196
1510	Rd_07470c	rpsO CDS	1481537	1481268	-	30S ribosomal protein S15	-	-	-	-	-	CDS	-	-	1481268	1481537
1511	KPHLBEJAJH_98c	Ribosomal S15 leader regulatory_region	1481601	1481481	-	Dbxref=RFAM:RF00114,SO:0000140	-	-	-	-	-	regulatory_region	-	-	1481481	1481601
1512	Rd_07475c	Uncharacterized protein CDS	1481810	1481673	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	1481673	1481810
1513	Rd_07480c	Uncharacterized protein CDS	1482532	1481807	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	1481807	1482532
1514	Rd_07485c	fabA CDS	1483302	1482769	-	bifunctional 3-hydroxydecanoyl-ACP dehydratase/trans-2-decenoyl-ACP isomerase	-	-	-	-	-	CDS	-	-	1482769	1483302
1515	Rd_07490c	lonB CDS	1485246	1483471	-	Putative Lon protease-like protein	-	-	-	-	-	CDS	-	-	1483471	1485246
1516	Rd_07495	matP CDS	1485373	1485819	-	macrodomain Ter protein MatP	-	-	-	-	-	CDS	-	-	1485373	1485819
1517	Rd_07500c	recD CDS	1487810	1485888	-	exodeoxyribonuclease V subunit alpha	-	-	-	-	-	CDS	-	-	1485888	1487810
1518	Rd_07505c	recB CDS	1491445	1487810	-	exodeoxyribonuclease V subunit beta	-	-	-	-	-	CDS	-	-	1487810	1491445
1519	Rd_07510c	rplT CDS	1491911	1491558	-	50S ribosomal protein L20	-	-	-	-	-	CDS	-	-	1491558	1491911
1520	Rd_07515c	rpmI CDS	1492246	1491977	-	50S ribosomal protein L35	-	-	-	-	-	CDS	-	-	1491977	1492246
1521	Rd_07520c	infC CDS	1492792	1492385	-	translation initiation factor IF-3	-	-	-	-	-	CDS	-	-	1492385	1492792
1522	Rd_07525c	yeaD CDS	1493872	1493060	-	D-hexose-6-phosphate mutarotase	-	-	-	-	-	CDS	-	-	1493060	1493872
1523	Rd_07530c	aslA CDS	1494940	1493954	-	Arylsulfatase A or related enzyme%2C AlkP superfamily	-	-	-	-	-	CDS	-	-	1493954	1494940
1524	Rd_07535c	yidK CDS	1495217	1494927	-	Putative uncharacterized symporter	-	-	-	-	-	CDS	-	-	1494927	1495217
1525	Rd_07540c	nlpC CDS	1495895	1495410	-	putative endopeptidase	-	-	-	-	-	CDS	-	-	1495410	1495895
1526	Rd_07545c	ihfA CDS	1496238	1495948	-	integration host factor subunit alpha	-	-	-	-	-	CDS	-	-	1495948	1496238
1527	Rd_07550c	pheT CDS	1498627	1496240	-	phenylalanine--tRNA ligase subunit beta	-	-	-	-	-	CDS	-	-	1496240	1498627
1528	Rd_07555c	pheS CDS	1499650	1498661	-	phenylalanine--tRNA ligase subunit alpha	-	-	-	-	-	CDS	-	-	1498661	1499650
1529	Rd_07560c	Uncharacterized protein CDS	1500539	1499799	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	1499799	1500539
1530	Rd_07565	yfaE CDS	1500585	1500833	-	class I ribonucleotide reductase maintenance protein YfaE	-	-	-	-	-	CDS	-	-	1500585	1500833
1531	Rd_07570c	dapB CDS	1501640	1500828	-	4-hydroxy-tetrahydrodipicolinate reductase	-	-	-	-	-	CDS	-	-	1500828	1501640
1532	Rd_07575c	rhtB CDS	1502286	1501657	-	Uncharacterized membrane protein	-	-	-	-	-	CDS	-	-	1501657	1502286
1533	Rd_07580c	pgpA CDS	1502777	1502286	-	Phosphatidylglycerophosphatase A	-	-	-	-	-	CDS	-	-	1502286	1502777
1534	Rd_07585c	thiL CDS	1503754	1502774	-	thiamine-phosphate kinase	-	-	-	-	-	CDS	-	-	1502774	1503754
1535	Rd_07590c	nusB CDS	1504262	1503828	-	transcription antitermination factor NusB	-	-	-	-	-	CDS	-	-	1503828	1504262
1536	Rd_07595c	ribE CDS	1504739	1504266	-	6%2C7-dimethyl-8-ribityllumazine synthase	-	-	-	-	-	CDS	-	-	1504266	1504739
1537	Rd_07600	asnS CDS	1504965	1506368	-	asparagine--tRNA ligase	-	-	-	-	-	CDS	-	-	1504965	1506368
1538	Rd_07605	can CDS	1506444	1507133	-	carbonate dehydratase	-	-	-	-	-	CDS	-	-	1506444	1507133
1539	Rd_07610c	uup CDS	1509104	1507161	-	ABC transporter ATP-binding protein	-	-	-	-	-	CDS	-	-	1507161	1509104
1540	Rd_07615c	dgt CDS	1510583	1509198	-	anti-phage deoxyguanosine triphosphatase	-	-	-	-	-	CDS	-	-	1509198	1510583
1541	Rd_07620c	lrgB CDS	1511371	1510676	-	CidB/LrgB family autolysis modulator	-	-	-	-	-	CDS	-	-	1510676	1511371
1542	Rd_07625c	yohJ CDS	1511812	1511390	-	UPF0299 membrane protein	-	-	-	-	-	CDS	-	-	1511390	1511812
1543	Rd_07630	yncB CDS	1511927	1512409	-	Endonuclease YncB%2C thermonuclease family	-	-	-	-	-	CDS	-	-	1511927	1512409
1544	Rd_07635	csd CDS	1512411	1513610	-	putative cysteine desulfurase	-	-	-	-	-	CDS	-	-	1512411	1513610
1545	Rd_07640	sufE CDS	1513607	1513987	-	Uncharacterized SufE-like protein	-	-	-	-	-	CDS	-	-	1513607	1513987
1546	Rd_07645	Uncharacterized protein CDS	1513978	1514763	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	1513978	1514763
1547	Rd_07650	queF CDS	1514890	1515729	-	NADPH-dependent 7-cyano-7-deazaguanine reductase QueF	-	-	-	-	-	CDS	-	-	1514890	1515729
1548	Rd_07655c	tyrA CDS	1516886	1515762	-	bifunctional chorismate mutase/prephenate dehydrogenase	-	-	-	-	-	CDS	-	-	1515762	1516886
1549	Rd_07660c	truB CDS	1517895	1516975	-	tRNA pseudouridine(55) synthase TruB	-	-	-	-	-	CDS	-	-	1516975	1517895
1550	Rd_07665c	rbfA CDS	1518281	1517895	-	30S ribosome-binding factor RbfA	-	-	-	-	-	CDS	-	-	1517895	1518281
1551	Rd_07670	hsdM CDS	1518397	1520127	-	Type I restriction-modification system%2C DNA methylase subunit	-	-	-	-	-	CDS	-	-	1518397	1520127
1552	Rd_07675	hsdS CDS	1520120	1521499	-	Type I restriction enzyme	-	-	-	-	-	CDS	-	-	1520120	1521499
1553	Rd_07680	hsdR CDS	1521591	1524758	-	Type I restriction enyme	-	-	-	-	-	CDS	-	-	1521591	1524758
1554	Rd_07685c	infB CDS	1527326	1524837	-	translation initiation factor IF-2	-	-	-	-	-	CDS	-	-	1524837	1527326
1555	Rd_07690c	nusA CDS	1528825	1527338	-	Transcription termination/antitermination protein NusA	-	-	-	-	-	CDS	-	-	1527338	1528825
1556	Rd_07695c	rimP CDS	1529297	1528842	-	ribosome maturation factor RimP	-	-	-	-	-	CDS	-	-	1528842	1529297
1557	Rd_07700c	trnfM tRNA	1529595	1529519	-	tRNA-fMet(cat)	-	-	-	-	-	tRNA	-	-	1529519	1529595
1558	Rd_07705	ssrA tmRNA	1530024	1530389	-	gene=ssrA	-	-	-	-	-	tmRNA	-	-	1530024	1530389
1559	Rd_07710c	neuA CDS	1531957	1531283	-	acylneuraminate cytidylyltransferase	-	-	-	-	-	CDS	-	-	1531283	1531957
1560	Rd_07715	nfnB CDS	1532074	1532736	-	Putative NAD(P)H nitroreductase	-	-	-	-	-	CDS	-	-	1532074	1532736
1561	Rd_07720c	apbC CDS	1533895	1532783	-	iron-sulfur cluster carrier protein ApbC	-	-	-	-	-	CDS	-	-	1532783	1533895
1562	Rd_07725	metG CDS	1534046	1536094	-	methionine--tRNA ligase	-	-	-	-	-	CDS	-	-	1534046	1536094
1563	Rd_07730	tehB CDS	1536207	1537067	-	SAM-dependent methyltransferase TehB	-	-	-	-	-	CDS	-	-	1536207	1537067
1564	Rd_07735c	gloB CDS	1537839	1537123	-	hydroxyacylglutathione hydrolase	-	-	-	-	-	CDS	-	-	1537123	1537839
1565	Rd_07740c	cobL CDS	1538697	1537891	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	1537891	1538697
1566	Rd_07745c	fepC CDS	1539458	1538694	-	Uncharacterized ABC transporter ATP-binding protein	-	-	-	-	-	CDS	-	-	1538694	1539458
1567	Rd_07750A	Iron ABC transporter permease CDS	1539475	1540011	-	Iron ABC transporter permease	-	-	-	-	-	CDS	-	-	1539475	1540011
1568	Rd_07755c	Iron ABC transporter solute-binding protein CDS	1540499	1540209	-	Iron ABC transporter solute-binding protein	-	-	-	-	-	CDS	-	-	1540209	1540499
1569	Rd_07760A	Periplasmic binding protein CDS	1540509	1540754	-	Periplasmic binding protein	-	-	-	-	-	CDS	-	-	1540509	1540754
1570	Rd_07765	hypothetical protein CDS	1540871	1541110	-	hypothetical protein	-	-	-	-	-	CDS	-	-	1540871	1541110
1571	Rd_07770	ycaO CDS	1541247	1543010	-	30S ribosomal protein S12 methylthiotransferase accessory factor YcaO	-	-	-	-	-	CDS	-	-	1541247	1543010
1572	Rd_07775	gyrA CDS	1543593	1546235	-	DNA topoisomerase (ATP-hydrolyzing) subunit A	-	-	-	-	-	CDS	-	-	1543593	1546235
1573	Rd_07780c	metXA CDS	1547366	1546290	-	homoserine O-acetyltransferase	-	-	-	-	-	CDS	-	-	1546290	1547366
1574	Rd_07785	sanA CDS	1547536	1548204	-	Protein SanA-like protein	-	-	-	-	-	CDS	-	-	1547536	1548204
1575	Rd_07790c	folC CDS	1549796	1548492	-	bifunctional tetrahydrofolate synthase/dihydrofolate synthase	-	-	-	-	-	CDS	-	-	1548492	1549796
1576	Rd_07795c	accD CDS	1550688	1549798	-	acetyl-CoA carboxylase%2C carboxyltransferase subunit beta	-	-	-	-	-	CDS	-	-	1549798	1550688
1577	Rd_07800	degQ CDS	1550882	1552282	-	putative periplasmic serine protease do/HhoA-like	-	-	-	-	-	CDS	-	-	1550882	1552282
1578	Rd_07805c	mfd CDS	1555775	1552335	-	transcription-repair coupling factor	-	-	-	-	-	CDS	-	-	1552335	1555775
1579	Rd_07810c	Uncharacterized protein CDS	1556050	1555877	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	1555877	1556050
1580	Rd_07815c	tmcA CDS	1558017	1556047	-	tRNA(Met) cytidine acetyltransferase TmcA	-	-	-	-	-	CDS	-	-	1556047	1558017
